from_stop_I;to_stop_I;d;duration_avg;n_vehicles;route_I_counts;route_type
1311;1917;859;60.0;33;39:33;3
1312;2709;302;60.0;49;45:49;3
1313;2397;272;58.75;48;45:48;3
1314;1958;189;60.0;24;34:24;3
1315;1389;389;0.0;17;21:17;3
1316;3223;268;60.0;175;1:175;0
1317;3186;377;116.353591160221;181;1:181;0
1318;3188;546;101.6;75;8:75;3
1318;1334;247;7.0588235294117645;17;18:15,67:2;3
1319;1138;272;60.0;117;41:72,35:45;3
1320;1138;303;60.0;38;24:38;3
1320;1334;350;60.0;76;8:74,60:2;3
1321;1138;296;60.0;60;9:60;3
1323;3182;130;21.11731843575419;179;88:126,7:53;3
1324;1786;490;102.22222222222223;54;7:54;3
1324;2358;166;40.93023255813954;129;88:129;3
1325;1155;80;0.0;6;15:6;3
1326;2572;336;47.18446601941748;103;57:2,44:38,37:63;3
1327;2357;329;60.0;106;57:1,51:1,44:39,37:65;3
1328;1798;540;60.0;29;95:29;3
1329;1489;569;60.0;30;95:30;3
1330;2596;895;120.0;4;73:2,52:2;3
1331;1111;201;54.074074074074076;81;73:2,34:44,38:35;3
1332;1678;202;23.132530120481928;83;73:2,34:43,77:1,38:37;3
1333;1318;192;52.0;90;8:73,18:15,67:1,60:1;3
1334;1251;339;60.0;93;8:74,18:15,67:2,60:2;3
1335;2817;483;60.0;169;3:169;0
1336;2286;330;60.0;173;3:173;0
1337;2732;470;60.0;36;12:36;3
1338;3525;290;60.0;34;12:34;3
1339;2217;491;113.0;60;9:60;3
1340;1869;161;53.898305084745765;59;9:59;3
1341;2522;305;60.0;48;16:48;3
1342;1448;223;60.0;48;16:48;3
1343;2738;453;117.33333333333333;225;4:225;0
1343;2261;355;112.20779220779221;231;4:231;0
1345;2259;448;75.27272727272727;55;14:55;3
1345;2262;495;92.4;50;19:50;3
1346;3248;248;53.142857142857146;105;19:50,68:2,14:53;3
1347;1637;328;117.47368421052632;285;1:285;0
1347;1775;434;66.56934306569343;274;1:274;0
1349;1359;504;113.81443298969072;194;2:194;0
1350;3233;540;120.0;188;2:188;0
1351;1901;312;60.0;63;57:2,37:61;3
1352;3521;382;60.0;1;57:1;3
1352;3523;362;79.38461538461539;65;51:1,37:64;3
1353;1539;591;60.0;1;65:1;3
1354;2654;389;60.0;1;65:1;3
1355;1625;247;42.0;100;92:100;3
1356;1940;338;84.0;100;92:100;3
1357;1436;446;60.0;2;20:2;3
1358;1686;389;60.0;1;20:1;3
1359;3253;510;66.18556701030928;194;2:194;0
1359;1350;509;65.74468085106383;188;2:188;0
1361;3255;503;63.1578947368421;38;44:38;3
1362;2571;348;72.3076923076923;39;44:39;3
1363;2496;382;60.0;6;20:6;3
1364;2160;341;60.0;5;20:5;3
1365;2211;264;20.4;50;42:50;3
1366;1507;697;120.0;51;42:51;3
1367;2851;341;72.5;48;16:48;3
1368;2523;433;53.75;48;16:48;3
1369;3338;380;72.85714285714286;70;5:70;3
1370;3244;230;60.0;69;5:69;3
1371;2223;382;30.58823529411765;102;40:56,33:41,84:3,53:2;3
1372;2904;379;60.0;4;84:2,53:2;3
1372;2507;868;120.0;96;40:55,33:41;3
1373;1781;369;66.88524590163935;61;80:1,6:60;3
1374;2706;393;92.54237288135593;59;6:59;3
1375;3491;1053;170.9433962264151;53;43:53;3
1376;1899;223;60.0;52;43:52;3
1377;1670;327;36.734693877551024;49;32:47,70:2;3
1378;2441;257;60.0;52;32:50,78:1,70:1;3
1379;2169;289;60.0;60;61:1,19:5,12:4,45:49,55:1;3
1381;1230;463;62.5;48;45:48;3
1382;1569;170;60.0;45;22:45;3
1383;1456;427;63.91304347826087;46;22:46;3
1384;1740;2696;240.0;7;39:7;3
1384;2239;3300;360.0;11;27:11;3
1385;2554;201;9.767441860465116;43;30:43;3
1386;2958;250;60.0;41;30:41;3
1387;2808;898;180.0;2;57:2;3
1387;2810;800;117.20930232558139;43;33:41,84:2;3
1387;2221;735;101.33333333333333;45;22:45;3
1388;1605;310;23.736263736263737;91;33:41,84:3,22:46,57:1;3
1389;1098;268;33.48837209302326;43;21:17,46:26;3
1390;1315;259;60.0;18;21:18;3
1390;1980;466;68.27586206896552;29;46:29;3
1391;2257;212;60.0;169;3:169;0
1392;1644;344;129.364161849711;173;3:173;0
1393;1164;326;51.1764705882353;238;88:126,9:59,7:53;3
