stop_I;lat;lon;name
149;38.75279;-9.189725;AV. COLÉGIO MILITAR METRO
150;38.752893;-9.188177;AV. COLÉGIO MILITAR METRO
151;38.752381;-9.188968;AV. COLÉGIO MILITAR METRO
152;38.752674;-9.189517;AV. COLÉGIO MILITAR METRO
154;38.7745;-9.097095;AV. DA BOA ESPERANÇA
155;38.774377;-9.097532;AV. DA BOA ESPERANÇA
156;38.720248;-9.145721;AV. DA LIBERDADE
157;38.71974;-9.145015;AV. DA LIBERDADE
158;38.78218;-9.095391;AV. DA PEREGRINAÇÃO
159;38.782218;-9.095744;AV. DA PEREGRINAÇÃO
160;38.738339;-9.145823;AV. DA REPÚBLICA
161;38.738523;-9.145875;AV. DA REPÚBLICA
162;38.73847;-9.146113;AV. DA REPÚBLICA
163;38.738267;-9.146059;AV. DA REPÚBLICA
164;38.747738;-9.152577;AV. DAS FORÇAS ARMADAS
165;38.747651;-9.151775;AV. DAS FORÇAS ARMADAS
166;38.748173;-9.150075;AV. DAS FORÇAS ARMADAS
167;38.737322;-9.221195;AV. DAS LARANJEIRAS
168;38.737179;-9.221338;AV. DAS LARANJEIRAS
169;38.737458;-9.223688;AV. DAS LARANJEIRAS
170;38.73743;-9.223807;AV. DAS LARANJEIRAS
171;38.764623;-9.177057;AV. DAS NAÇÕES UNIDAS
172;38.764081;-9.176613;AV. DAS NAÇÕES UNIDAS
173;38.768241;-9.111183;AV. DE BERLIM
174;38.768384;-9.111612;AV. DE BERLIM
175;38.76769;-9.105841;AV. DE BERLIM
176;38.767814;-9.10607;AV. DE BERLIM
177;38.767445;-9.110039;AV. DE BERLIM
178;38.767153;-9.110219;AV. DE BERLIM
179;38.766947;-9.110173;AV. DE BERLIM
180;38.769828;-9.126596;AV. DE BERLIM - AEROPORTO
181;38.770196;-9.127342;AV. DE BERLIM - AEROPORTO
182;38.768918;-9.117846;AV. DE BERLIM - VIVEIROS
183;38.769084;-9.11732;AV. DE BERLIM - VIVEIROS
184;38.739537;-9.151723;AV. DE BERNA - REGO
185;38.739811;-9.151656;AV. DE BERNA - REGO
186;38.719371;-9.17479;AV. DE CEUTA - ARCO CARVALHÃO
187;38.718668;-9.175047;AV. DE CEUTA - ARCO CARVALHÃO
188;38.723011;-9.17479;AV. DE CEUTA - VIVEIROS
189;38.723469;-9.174898;AV. DE CEUTA - VIVEIROS
190;38.775901;-9.101094;AV. DE MOSCAVIDE
191;38.749003;-9.142621;AV. DE ROMA
192;38.750087;-9.142151;AV. DE ROMA
193;38.750004;-9.142513;AV. DE ROMA
194;38.749345;-9.142796;AV. DE ROMA
195;38.744546;-9.139511;AV. DE ROMA (PISCINA)
196;38.744289;-9.139123;AV. DE ROMA (PISCINA)
197;38.755942;-9.145635;AV. DO BRASIL - HOSPITAL
198;38.762409;-9.098469;AV. DO MEDITERRÂNEO
199;38.762504;-9.098108;AV. DO MEDITERRÂNEO
200;38.699615;-9.213664;AV. DO RESTELO
201;38.699831;-9.214327;AV. DO RESTELO
202;38.749242;-9.138289;AV. DO RIO DE JANEIRO
203;38.751503;-9.197268;AV. DO URUGUAI
204;38.771557;-9.097346;AV. DOM JOÃO II
205;38.771328;-9.097768;AV. DOM JOÃO II
206;38.745485;-9.218066;AV. DOM JOÃO V
207;38.745821;-9.217526;AV. DOM JOÃO V
208;38.731437;-9.218261;AV. DOM LUÍS I
209;38.701402;-9.216784;AV. DOM VASCO DA GAMA
210;38.700965;-9.216338;AV. DOM VASCO DA GAMA
211;38.736945;-9.222578;AV. DOS MOÍNHOS
212;38.736805;-9.222677;AV. DOS MOÍNHOS
213;38.779231;-9.116263;AV. DOUTOR ALFREDO BENSAÚDE
