stop_I;lat;lon;name
327;-23.70659398;-70.42447686;Travesía de Coloso / Subida del Desierto
328;-23.69539471;-70.42145133;Avenida Ejército / Avenida Cerro Paranal
329;-23.68303019;-70.41217625;Angamos / Victor Domingo Silva
330;-23.67707103;-70.40866256;Angamos / Mariano Latorre
331;-23.67311121;-70.40277243;Eduardo Orchard / Temuco
332;-23.66463108;-70.39505839;Manuel Rodríguez / Avelino Contardo
333;-23.66021884;-70.39380312;Manuel Rodríguez / 21 de Mayo
334;-23.65913786;-70.39454341;Veintiuno de Mayo / Saavedra
335;-23.65666142;-70.39372802;Linares / Teniente Luis Uribe
336;-23.64826376;-70.391078;Catorce de Febrero / Tte. Ernesto Riquelme
337;-23.64597384;-70.3888464;Andrés Sabella
338;-23.63671057;-70.38655043;Card Carlos Oviedo Cavada / Montevideo
339;-23.63139803;-70.38689375;Card Carlos Oviedo Cavada / Paraguay
340;-23.62100329;-70.37895441;Pto Natales / Victor Jara
341;-23.60160248;-70.37705541;Los Leones / Pantaleón Cortés
342;-23.60145502;-70.37505984;Luis Cruz Martínez / Pantaleón Cortés
343;-23.59698657;-70.37470579;Luis Cruz Martínez / Mateo Toro y Zambrano
344;-23.59287684;-70.37854135;General Oscar Bonilla / Nicolás Tirado
345;-23.58929793;-70.37873447;General Oscar Bonilla / Sargento Manuel Silva
346;-23.58215456;-70.38145959;Huamachuco / Julio Montt Salamanca
347;-23.57835903;-70.37801564;Gabriel Silva / Río Maule
348;-23.57571881;-70.38148642;Arturo Pérez Canto / Huamachuco
349;-23.52331149;-70.39706469;Caletera Pedro Aguirre Cerda / Autopista Antofagasta
350;-23.53160403;-70.39315939;Caletera Pedro Aguirre Cerda / Terminal Línea 109
351;-23.54651059;-70.39179683;Pedro Aguirre Cerda / Quebrada La Chimba Norte
352;-23.55502786;-70.39135695;Pedro Aguirre Cerda / Oficina Anita
353;-23.56193176;-70.39113164;Pedro Aguirre Cerda / Oficina Petronila
354;-23.5698531;-70.39083123;Pedro Aguirre Cerda / Mario Silva
355;-23.56692752;-70.37946403;Pablo Neruda / Los Chugungos
356;-23.56821577;-70.37819266;Hilda Cruz Colina / Mario Silva
357;-23.56838294;-70.37651896;Suspiro
358;-23.57065455;-70.37711978;Hilda Cruz Colina / Nva Vida
359;-23.57222793;-70.37693739;Vladimir Saavedra / Los Chungungos
360;-23.57577289;-70.37534416;Los Pumas / Luis Hernández Parker
361;-23.57780837;-70.37540853;Gabriel Silva
362;-23.57534023;-70.37729681;Arturo Pérez Canto / Esperanza
363;-23.57553689;-70.37964106;Arturo Pérez Canto / Av. General Bonilla
364;-23.57866386;-70.37948549;General Oscar Bonilla / Stgo. Gabriel Silva
365;-23.59884475;-70.37852526;General Oscar Bonilla / Juvenal Morla
366;-23.60119448;-70.37864327;General Oscar Bonilla / Pantaleón Cortés
367;-23.60346552;-70.37988782;General Oscar Bonilla / Irarrázabal
368;-23.60581517;-70.37980199;General Oscar Bonilla / Merced
369;-23.6083024;-70.37957668;General Oscar Bonilla / San Miguel
370;-23.61033738;-70.37938356;General Oscar Bonilla / Isabel Riquelme
371;-23.61439741;-70.38210869;Av. Antonio Rendic / Independencia
372;-23.61710566;-70.38347661;Antonio Rendic / Vicuña
373;-23.61995148;-70.38528442;Antonio Rendic / Elqui
374;-23.6218634;-70.38642704;Antonio Rendic / Peñuelas
375;-23.62279724;-70.3870225;Antonio Rendic / Pisagua
376;-23.65407191;-70.39476335;Argentina / Maipú
377;-23.65580645;-70.39554656;Argentina / Orella
378;-23.65718718;-70.39612591;Argentina / 21 de Mayo
379;-23.6680114;-70.39899588;Argentina / General José Manuel Borgoño
380;-23.67215808;-70.40071249;Argentina / Concepción
381;-23.67616215;-70.40418863;Argentina
382;-23.67897721;-70.40624857;Argentina / Luis Mancilla
383;-23.68325126;-70.4096818;Argentina
384;-23.68641004;-70.41006267;Argentina / Colihue
385;-23.69014841;-70.41019142;Argentina / Máfil
386;-23.6926586;-70.41021824;Av Argentina / Collico
387;-23.69585645;-70.41042209;Argentina / Santa Magdalena
388;-23.6970894;-70.4073751;Santa Guillermina / Santa Bárbara
389;-23.69917212;-70.4087162;Acceso Sur Antofagasta
390;-23.69980577;-70.41344762;Ruta 28 Acceso Sur Antofagasta
391;-23.69886266;-70.41741729;Avenida de la Minería / Campo Deportivo Minera Escondida
392;-23.70880425;-70.42977691;Avenidfa Jaime Guzmán / Subida Sur
393;-23.70076851;-70.42299628;Universidad de Chile / Universidad de Antofagasta
394;-23.69906896;-70.41724563;Avenida de la Minería / Campo Deportivo Minera Escondida
395;-23.69925562;-70.40852308;Acceso Sur Antofagasta / Santa Guillermina
396;-23.69707957;-70.4074502;Santa Guillermina / Santa Mariana
397;-23.69591049;-70.40918291;Cau Cau / Santa Magdalena
398;-23.6927372;-70.41005731;Argentina / Collico
399;-23.68957857;-70.41001439;Argentina / Huape
400;-23.68742202;-70.40995002;Argentina / Vilcún
401;-23.68553561;-70.40974617;Avenida Argentina / Trumao
402;-23.68235716;-70.40908098;Avenida Argentina / Altos del Mar
403;-23.6794734;-70.40635586;Argentina / Carlos Pezoa Véliz
404;-23.67769005;-70.40513813;Argentina / Augusto Dhalmar
405;-23.67393168;-70.40199459;Argentina / Homero Ávila
406;-23.67248234;-70.40075004;Avenida Argentina / Concepción
407;-23.67024689;-70.39961278;Avenida Argentina / Chillán
408;-23.66860099;-70.39899051;Argentina / General José Manuel Borgoño
409;-23.66696489;-70.39889932;Argentina / Playa Blanca
410;-23.66501432;-70.3983146;Argentina / Díaz Gana
411;-23.65957517;-70.3962332;Argentina / Salvador Reyes
412;-23.6518902;-70.39687157;José Santos Ossa / Maipú
413;-23.64943819;-70.39390504;José Santos Ossa / Simón Bolívar
414;-23.6459247;-70.39609373;Simon Bolívar / José de San Martín
415;-23.63116704;-70.39393187;Calle Iquique / Uruguay
416;-23.62983027;-70.39398551;Iquique / Tacna
417;-23.62827723;-70.38971007;Presidente Salvador Allende / Av Antonio Rendic
418;-23.62308722;-70.38704395;Antonio Rendic / Pisagua
419;-23.62026113;-70.38528442;Antonio Rendic / Elqui
