stop_I;lat;lon;name
337;45.484898;12.197292;Incr. via Ivancich
338;45.485004;12.203161;Incr. via Pergine
339;45.485031;12.207926;Incr. via Piemonte
340;45.485405;12.212161;Incr. via Lazio
341;45.485615;12.214992;Incr. via Calucci
342;45.486336;12.221045;Incr. via Giustizia
343;45.490688;12.226445;Incr. via Monteverdi
344;45.492226;12.230203;Incr.v.Vivaldi
345;45.491508;12.237906;Incr.via Felisati
346;45.490971;12.235674;Incr. via E. de Amicis
347;45.487083;12.234321;P. tta 11 Febbraio
348;45.488808;12.234866;Incr. via Fiume
349;45.484779;12.233228;Edicola
350;45.499535;12.21348;Brendole - Capolinea
351;45.499214;12.214763;Incr. via Stignano
352;45.498875;12.218212;Incr. via Promontore
353;45.496555;12.21927;Incr. via Arsa
354;45.496693;12.185061;Incr. via Da Todi
355;45.495415;12.190179;Incr. via Euganea
356;45.494133;12.195601;Incr.v.M.di Marzabotto
357;45.493317;12.201032;Incr.v.Card.Trevisanato
358;45.492882;12.207755;Istituto Volta
359;45.493092;12.213739;Istituto Liceo Morin
360;45.495014;12.217248;Incr. via Pirano
361;45.494244;12.219485;Incr. via Volpi
362;45.492317;12.218108;Incr. via Calucci
363;45.488964;12.216741;Civico 29
364;45.486435;12.216187;Incr. via Miranese
365;45.529861;12.187586;Trivignano
366;45.532616;12.190147;Incr. via Pitagora
367;45.536884;12.191158;Incr. via Gatta
368;45.530472;12.152471;Civico 51 (v.Mulino)
369;45.537434;12.195347;Incr. via Protagora
370;45.536777;12.203075;Civico 47
371;45.534878;12.207645;S. Lucia  (scuole)
372;45.534451;12.213433;Civico 90
373;45.533829;12.21874;Incr. via Scaramuzza
374;45.533844;12.22349;Incr. via Scarante
375;45.53302;12.229085;Passaggio Livello
376;45.535439;12.235843;Incr. via Pisacane
377;45.535652;12.238222;Incr. via Terraglio
378;45.535069;12.239353;Marocco Concess. Moto
379;45.531178;12.239065;Incr. via Nigra
380;45.527187;12.238905;Piscina
381;45.580383;12.228699;Ferrovia (v.Ca'Marcello)
382;45.580006;12.228727;Ferrovia (v.Ca'Marcello)
386;45.534691;12.146888;Civico 82/D (Capitello)
387;45.535038;12.146359;Civico 83 (Capitello)
396;45.493824;12.245894;MESTRE CENTRO B6
397;45.427086;12.255319;Cantiere Dalla Pieta'
398;45.4272;12.255122;Cantiere Dalla Pieta'
399;45.453373;12.071847;Stazione di Ballo'
400;45.426968;12.077444;Scuole
401;45.42881;12.074663;Stadio
402;45.489689;12.106085;Parcheggio
403;45.4897;12.106392;Parcheggio
404;45.486103;12.107016;Trattoria
405;45.487377;12.105922;Incr.via Gramsci
406;45.439304;12.139469;Mira Porte
407;45.438084;12.127519;Scuole
408;45.435555;12.12147;Poste
409;45.462662;12.118917;Marano FS
410;45.428783;12.07448;Stadio
411;45.426811;12.077395;Scuole
415;45.418228;12.152497;SP. 22 Bretella
416;45.418053;12.152196;sp. 22 Bretella
417;45.484306;12.107591;Prima inc. viale Venezia
418;45.484306;12.107925;dopo viale Venezia
420;45.499043;12.214817;Incr. via Stignano
421;45.539936;12.064437;Alimentari Km 21.500
422;45.539986;12.065098;Alimentari Km 21.500
423;45.487251;12.25722;Enel
424;45.510635;12.229648;Uffici ASL
425;45.437565;12.145741;Piscine
426;45.435432;12.14412;Parcheggio
427;45.432774;12.141248;Incr. via Borromini
428;45.435165;12.141762;Mira Scuole
429;45.435333;12.143954;Parcheggio
430;45.436302;12.147574;Incr. via Di Vittorio
431;45.437626;12.145868;Piscina
433;45.556282;12.22908;S.P.64 incr. via Volta
434;45.556736;12.229276;S.P.64 incr.via Meucci
435;45.491547;12.164321;Municipio
436;45.489891;12.167588;Capolinea - GiroSpinea
437;45.489956;12.169884;Civico 3
438;45.489983;12.169703;Farmacia Comunale
439;45.48653;12.167828;Civico 35
440;45.484165;12.166053;Incr.v.Grossi
441;45.486465;12.167516;Civico 52
442;45.436047;12.121332;Alfieri
443;45.478462;12.149027;Civico 8D
444;45.477791;12.150016;Civico 21A
445;45.487957;12.149321;Centro Sportivo
446;45.487877;12.149035;Centro Sportivo
447;45.488056;12.151726;Civico 16
448;45.488194;12.151013;Fronte civico 16
449;45.488186;12.155153;Scuola Anna Frank
450;45.488312;12.155491;Scuola Anna Frank
451;45.490288;12.158263;Fronte civico 21
452;45.490551;12.158356;Civico 21
453;45.538742;12.153326;Incr.via Trieste
454;45.538483;12.153155;inc via Trieste
455;45.56147;12.233035;Mogliano FS
456;45.613815;12.112705;Onaro-Capolinea
457;45.5061;12.29091;Favaro
458;45.505962;12.290901;Favaro
459;45.50536;12.286064;La Piazza
460;45.505116;12.286189;La Piazza
461;45.504559;12.282135;Pastrello
462;45.504429;12.282165;Pastrello
463;45.503059;12.277483;Marmolada
464;45.525158;12.238755;Favorita
465;45.518272;12.238475;Incr. via Terraglietto
466;45.512653;12.238397;Villa Salus
467;45.508953;12.23829;Incr. via Borgo Pezzana
468;45.505276;12.238008;Caserma Matter
469;45.501915;12.237705;Incr. via Teano
470;45.496521;12.238945;Giardini
471;45.49794;12.238046;Incr. via Terraglio
472;45.542355;12.15425;Incr. via Trento
473;45.495522;12.242358;P.tta G. Bruno
474;45.490799;12.215764;Parco del Picchio
475;45.539501;12.174917;Fabbr. Kelemata
476;45.535965;12.178203;Incr. via Pree
477;45.532768;12.182796;Incr. via Botticelli
478;45.529789;12.18701;Trivignano (v.Ca'Lin)
479;45.527706;12.189939;Incr. via della Chiesa
480;45.525539;12.192647;Incr. via Gozzoli
