stop_I;lat;lon;name
405;44.787969;-0.604989;Les 3 Tours
406;44.798918;-0.546642;Le Dorat 2
407;44.835765;-0.554391;Rives
408;44.883988;-0.704684;COSEC
409;44.800866;-0.675783;Haut Livrac
410;44.84588;-0.598459;Pasteur
411;44.847486;-0.62689;Murat
412;44.861421;-0.586961;Grand Parc
413;44.852431;-0.4876;Domaine du Gay
414;44.769749;-0.578758;Bonnardel
415;44.842945;-0.599474;Jeu de Paume
416;44.766658;-0.580155;Anatole France
417;44.838297;-0.611603;Lognac
418;44.763667;-0.56166;La Générale
419;44.902313;-0.505919;Place Meignan
420;44.828238;-0.59358;Xaintrailles
421;44.760413;-0.62226;Lycée des Graves (Parking Lycée)
422;44.778541;-0.697189;Les Chênes
423;44.843251;-0.532493;Cours Gambetta
424;44.851825;-0.51081;8 Mai1945
425;44.807722;-0.556515;Dotézac
426;44.821829;-0.56935;Rue de la Réole
427;44.825013;-0.612661;Francisco Ferrer
428;44.85129;-0.631279;Périnot
429;44.885307;-0.654286;Moussa
430;44.98343;-0.537653;Gereyme
431;44.814006;-0.564877;Barrière de Bègles
432;44.814728;-0.553034;Auriac
433;44.858338;-0.668003;Le Haillan Rostand (av de Magudas)
434;44.999319;-0.494336;Mondion
435;44.828715;-0.51856;Russel
436;44.799665;-0.686439;Beauséjour
437;44.852408;-0.487471;Domaine du Gay
438;44.856225;-0.602125;Pressensé
439;44.827447;-0.568947;Lafontaine
440;44.851117;-0.528579;Guyon
441;44.865283;-0.612098;R.P.A La Bérengère
442;44.825484;-0.56976;Lajarte
443;44.920697;-0.502261;La Campanie
444;44.828635;-0.602724;Hôpital Pellegrin (entrée Est)
445;44.846305;-0.633237;Montesquieu
446;44.768924;-0.563815;Lalanne
447;44.858243;-0.605461;Vélodrome
448;44.862638;-0.649135;La Forêt
449;44.839339;-0.63323;Président Wilson
450;44.79432;-0.580892;Montherlant
451;44.81302;-0.622791;Les Erables
452;44.854495;-0.599049;Général Leclerc
453;44.801506;-0.570755;Jouhaux
454;44.81789;-0.603896;E. Vaillant
455;44.836865;-0.607407;Square Emile Combes
456;44.819464;-0.544179;Cité SNCF
457;44.842627;-0.59008;Lachassaigne
458;44.828498;-0.557008;Saget
459;44.932781;-0.620381;Anita Conti
460;44.856522;-0.548445;Lajaunie
461;44.787691;-0.645976;Gutenberg
462;44.821949;-0.571207;Beautiran
463;44.847808;-0.651161;Olympiades
464;44.883038;-0.739727;Moulin de Caupian
465;44.828774;-0.539662;Dupas
466;44.829346;-0.528503;Nougueys
467;44.858121;-0.569935;Gaussen
468;44.945726;-0.489611;Le Fronton
469;44.819123;-0.576408;Bertrand de Goth
470;44.885362;-0.608269;Gare de Bruges
471;44.948354;-0.616552;Crébadin
472;44.835831;-0.640426;Chardons Bleus
473;44.811269;-0.563665;Fellonneau
474;44.83665;-0.605974;Verte
475;44.916229;-0.634572;Lycée Jean Monnet
476;44.839272;-0.63334;Président Wilson
477;44.999064;-0.493546;Mondion
478;44.818342;-0.546273;Voltaire
479;44.838526;-0.617571;Place Mondésir
480;44.816492;-0.686442;Plaisance
481;44.768865;-0.59549;Montfort
482;44.805611;-0.559104;St Paulin
483;44.840891;-0.590817;Piscine Judaïque
484;44.849247;-0.524737;Camparian
485;44.868227;-0.670943;Bechade
486;44.85027;-0.49755;Gay Lussac
487;44.821498;-0.571494;Beautiran
488;44.910656;-0.687166;Cante-Gric
489;44.831849;-0.520061;Béraldi
490;44.885406;-0.609108;Gare de Bruges
491;44.85502;-0.582548;Mandron
492;44.776735;-0.543964;Tillon
493;44.809755;-0.562531;Nouzarède
494;44.857305;-0.634203;Fragonard
495;44.805168;-0.543125;Bibliothèque
496;44.898426;-0.710393;Tristan
497;44.874346;-0.570714;Laroque
498;44.829507;-0.687246;Roland Garros
499;44.872519;-0.599635;Les Méridiennes
500;44.847184;-0.622348;Deveaux
501;44.793895;-0.567512;Epargne
502;44.800899;-0.675608;Haut Livrac
503;44.840439;-0.596704;Lartigue
504;44.822572;-0.593508;14 Juillet
505;44.782424;-0.593953;Bobet
506;44.83939;-0.635792;Marx Dormoy
507;44.781391;-0.629256;Solarium
508;44.91787;-0.506435;Belloc
509;44.834741;-0.580899;République
510;44.884523;-0.523264;Brutails
511;44.893761;-0.516465;Toutaud
512;44.841913;-0.662939;Goillot
513;44.835106;-0.585761;Bibliothèque
514;44.894598;-0.768637;Belfort
515;44.813026;-0.564511;Barrière de Bègles
516;44.864851;-0.614845;Lakanal
517;44.842713;-0.594114;Kieser
518;44.850097;-0.560784;Maréchal Niel
519;44.782647;-0.64837;Langevin
520;44.867658;-0.522814;Allende
521;44.889226;-0.567059;Palais des Congrès
522;44.911188;-0.681988;Agrières
523;44.809054;-0.66205;Socrate
524;44.826702;-0.661199;Demosthène
525;44.807763;-0.556645;Dotézac
526;44.942682;-0.603051;Hameau du Château
527;44.869154;-0.615275;Renaudel
528;44.820965;-0.62514;Vallon
529;44.816908;-0.618281;Fauré
530;44.793966;-0.701647;Magonty
531;44.763918;-0.565053;Rue de la Paix
532;44.884801;-0.606115;La Hutte
533;44.850092;-0.494042;Fontaudin
534;44.85693;-0.636029;Bleuets
535;44.83204;-0.578282;Bourse du Travail
536;44.869146;-0.475889;Les 4 Saisons
537;44.873947;-0.616978;Route du Médoc
538;44.967603;-0.533974;Madran
539;44.834856;-0.647595;Lycées de Mérignac
540;44.860717;-0.642572;Le Grand Louis
541;44.868578;-0.577419;Boutaut
542;44.84845;-0.661756;Avenue du Chut
543;44.850235;-0.58114;Longchamps
544;44.796543;-0.6024;Ecole de Management
545;44.871809;-0.495268;Diane
546;44.781602;-0.607883;Lange
547;44.872083;-0.591394;La Vache
548;44.908079;-0.66891;La Pargaud
549;44.856134;-0.644644;Libération
550;44.819435;-0.57287;Nansouty
551;44.833168;-0.540053;Combes
552;44.794931;-0.534923;Rives d'Arcins
