from_stop_I;to_stop_I;d;duration_avg;n_vehicles;route_I_counts
170;373;480;73.4;20;19:20
171;447;298;48.432432432432435;74;5:74
172;2608;356;58.51304347826087;115;73:21,6:94
172;40;136;30.20689655172414;29;31:29
173;2957;320;69.66666666666667;27;35:27
173;150;228;39.317460317460316;63;2:63
174;3051;320;71.41304347826087;46;21:46
175;967;494;58.0;2;80:1,81:1
176;787;213;29.851063829787233;47;26:47
177;2203;453;79.25;32;24:32
178;1683;280;33.09090909090909;22;19:22
178;1718;353;56.0;70;4:70
179;2245;356;75.19402985074628;67;9:67
180;1563;255;30.595744680851062;47;26:47
181;1489;286;77.6989247311828;93;4:93
182;85;367;62.872549019607845;102;1:102
183;2426;370;101.40860215053763;93;35:27,12:66
184;1518;180;45.17948717948718;39;45:1,23:38
185;3080;417;65.66666666666667;12;50:3,70:9
186;1746;181;20.77777777777778;18;78:14,79:4
186;1767;221;47.0;22;77:22
187;3201;435;85.15957446808511;94;4:94
188;592;174;40.42553191489362;94;4:94
189;576;208;31.51851851851852;27;58:27
190;1319;324;47.9;30;49:30
191;701;201;60.22222222222222;54;20:54
192;880;214;58.34532374100719;139;66:2,11:92,39:45
193;75;265;55.427083333333336;96;10:96
194;2373;350;101.76190476190476;168;1:102,12:66
195;1704;276;48.868852459016395;122;20:54,29:38,38:27,47:3
196;2073;369;58.08695652173913;23;26:23
197;1663;180;31.632653061224488;147;9:67,35:27,20:53
198;1926;187;59.94871794871795;39;16:39
199;3034;688;129.08333333333334;24;26:24
199;189;752;118.29629629629629;27;58:27
200;461;404;87.07894736842105;38;29:38
201;1815;493;56.82608695652174;23;64:2,25:21
202;1837;419;64.91397849462365;93;3:93
203;176;338;47.40425531914894;47;26:47
204;959;452;84.7;50;30:50
205;158;227;36.02857142857143;35;24:33,46:2
206;2764;169;31.951923076923077;104;12:66,22:38
207;1777;305;66.23076923076923;13;40:13
208;70;251;47.87234042553192;94;13:94
209;1680;411;37.81818181818182;22;19:22
210;942;252;40.142857142857146;14;65:4,5:10
211;564;314;53.583333333333336;72;5:72
212;938;503;74.63636363636364;22;36:22
213;263;312;51.645161290322584;93;3:93
214;301;254;1.3409090909090908;44;42:44
214;1407;493;89.82178217821782;101;1:101
215;401;331;53.0;19;52:17,46:2
216;992;158;42.71223021582734;139;2:15,5:74,30:50
217;1958;281;43.25925925925926;27;58:27
218;1653;362;76.14814814814815;54;20:54
219;457;289;70.55913978494624;93;14:93
220;210;379;68.14285714285714;14;65:4,5:10
221;2006;320;59.75;96;9:67,31:29
222;1292;407;66.96875;64;8:64
223;715;185;54.282051282051285;39;16:39
224;1918;141;33.271186440677965;59;73:21,29:38
225;1251;274;59.738461538461536;65;12:65
226;1473;404;62.24561403508772;57;35:27,28:29,61:1
227;1959;156;30.211111111111112;90;2:63,35:27
228;978;198;41.282051282051285;78;28:29,30:49
229;2841;448;78.5;12;40:12
230;2120;217;43.57446808510638;94;13:94
230;2690;857;169.0;12;75:12
230;573;223;62.723404255319146;94;6:94
231;2321;85;33.285714285714285;35;17:35
231;3226;221;67.9423076923077;104;11:104
231;2219;112;38.2;50;30:50
232;1835;231;35.54838709677419;93;3:93
233;1679;267;24.545454545454547;22;19:22
234;849;283;47.96551724137931;87;36:21,12:66
235;1955;164;25.35483870967742;62;2:62
236;1842;200;38.456896551724135;116;26:23,3:93
237;2538;61;76.55172413793103;29;28:29
237;2547;388;73.19354838709677;93;13:93
237;2551;67;50.142857142857146;49;30:49
238;58;172;35.0;17;52:17
239;1525;462;73.0;28;34:28
240;636;172;25.77777777777778;27;58:27
241;579;342;126.63888888888889;72;5:72
242;1201;628;61.0;4;79:4
243;207;208;39.30769230769231;13;40:13
244;626;371;97.13793103448276;58;34:19,45:1,23:38
245;21;366;72.6144578313253;83;44:2,77:22,78:14,39:45
246;912;330;58.03448275862069;29;31:29
247;31;493;92.0;36;17:36
248;2212;354;94.95384615384616;65;12:65
249;610;464;92.21505376344086;93;14:93
249;3092;430;89.73333333333333;30;28:29,61:1
250;920;402;93.25531914893617;94;10:94
251;1394;308;74.0;7;52:7
252;1006;301;53.0;27;35:27
253;1594;280;42.0;27;35:27
254;444;268;147.72826086956522;92;35:27,12:65
255;2169;170;24.818181818181817;22;53:12,55:10
256;1971;242;50.86021505376344;93;13:93
257;1461;164;32.355555555555554;90;11:90
257;1278;361;80.7948717948718;39;23:39
258;1632;418;62.395833333333336;48;13:48
259;1296;223;38.0;41;76:41
260;934;224;33.486486486486484;37;24:33,66:2,46:2
261;1986;242;93.41935483870968;93;13:93
262;664;364;68.27777777777777;54;20:54
263;1862;285;46.96774193548387;93;3:93
264;1468;215;61.16304347826087;92;6:92
265;261;376;90.91397849462365;93;13:93
266;693;308;32.81818181818182;44;65:2,5:42
267;659;292;55.75;24;26:24
268;229;211;31.75;12;40:12
269;34;479;104.30188679245283;53;20:53
270;193;397;85.11458333333333;96;10:96
