from_stop_I;to_stop_I;d;d_walk
50;174;771;963
50;175;671;834
50;51;14;95
50;73;570;763
50;189;309;412
50;190;375;440
50;191;637;902
51;192;599;845
51;74;524;551
51;75;600;632
51;452;473;589
51;66;654;808
51;399;585;679
51;1354;233;311
51;453;457;586
51;65;646;789
51;174;785;974
51;175;685;845
51;73;576;774
51;189;318;423
51;190;386;452
51;191;627;897
52;65;339;345
52;73;266;357
52;1354;601;832
52;175;692;905
52;452;409;559
52;66;321;328
52;399;471;501
52;174;747;882
52;409;72;283
52;416;123;247
52;454;474;696
52;453;409;552
52;71;800;993
52;53;50;95
52;54;17;28
52;415;113;249
52;189;518;776
52;190;495;709
53;192;884;988
53;65;295;307
53;73;216;291
53;1354;556;766
53;175;679;851
53;452;373;493
53;66;277;290
53;399;425;463
53;146;777;998
53;416;171;305
53;174;740;847
53;409;115;341
53;454;516;754
53;453;371;487
53;54;65;86
53;415;160;306
53;189;474;711
53;190;456;643
54;65;355;361
54;73;279;373
54;1354;611;848
54;175;689;896
54;452;415;575
54;66;337;344
54;399;487;517
54;98;787;986
54;416;112;230
54;174;743;873
54;409;67;267
54;99;791;986
54;454;466;680
54;453;416;569
54;71;784;977
54;55;814;997
54;56;817;989
54;415;104;232
54;189;528;793
54;190;502;725
55;416;740;993
55;98;190;378
55;67;465;604
55;68;427;574
55;69;465;605
55;70;425;575
55;71;48;84
55;72;24;129
55;99;158;340
55;56;21;101
55;57;277;278
55;58;235;318
56;416;745;985
56;98;210;401
56;67;473;633
56;68;434;603
56;69;472;633
56;70;433;603
56;71;66;113
56;72;41;158
56;99;178;362
56;57;269;375
56;58;226;322
56;415;758;999
57;98;410;652
57;67;332;690
57;68;301;646
57;69;332;691
57;70;301;650
57;71;318;358
57;72;270;403
57;99;382;614
57;58;44;593
57;59;960;968
58;99;348;580
58;72;229;375
58;98;377;618
58;67;353;850
58;68;320;820
58;69;354;851
58;70;320;821
58;71;277;330
59;64;303;546
59;1334;263;300
59;1335;269;308
59;270;693;932
59;271;675;919
59;1336;481;580
59;1337;496;579
59;244;445;457
59;245;414;435
59;246;736;769
59;247;752;793
59;248;916;978
59;60;48;218
59;61;99;283
59;62;94;282
59;63;324;586
60;64;345;536
60;1334;217;252
60;1335;222;259
60;270;687;904
60;271;669;890
60;1336;439;531
60;1337;454;530
60;244;415;429
60;245;381;394
60;246;707;740
60;247;721;752
60;248;890;949
60;249;910;973
60;61;129;267
60;62;129;280
60;63;364;569
61;64;224;275
61;1334;307;349
61;1335;317;356
61;270;620;981
61;271;601;967
61;244;424;506
61;245;399;484
61;246;706;818
61;247;725;842
61;1336;493;628
61;1337;509;627
61;62;14;205
61;63;239;308
62;64;220;263
62;1334;314;362
62;1335;324;369
62;270;633;994
62;271;614;980
62;244;438;519
62;245;412;497
62;246;720;831
62;247;739;855
62;1336;504;641
62;1337;520;640
62;63;237;310
63;64;39;110
63;67;658;778
63;68;682;791
63;69;659;779
63;70;685;794
63;244;583;792
63;245;569;770
63;1334;538;651
63;1335;550;659
