from_stop_I;to_stop_I;dep_time_ut;arr_time_ut;route_type;trip_I;seq;route_I
353;235;1481535900;1481535960;3;1128;2;38
235;237;1481535960;1481536020;3;1128;3;38
237;395;1481536020;1481536080;3;1128;4;38
395;421;1481536080;1481536080;3;1128;5;38
421;423;1481536080;1481536080;3;1128;6;38
423;425;1481536080;1481536140;3;1128;7;38
425;427;1481536140;1481536140;3;1128;8;38
427;430;1481536140;1481536200;3;1128;9;38
430;373;1481536200;1481536260;3;1128;10;38
373;371;1481536260;1481536320;3;1128;11;38
371;363;1481536320;1481536320;3;1128;12;38
363;369;1481536320;1481536380;3;1128;13;38
369;375;1481536380;1481536380;3;1128;14;38
375;440;1481536380;1481536500;3;1128;15;38
440;446;1481536500;1481536800;3;1128;16;38
446;438;1481536800;1481536920;3;1128;17;38
438;442;1481536920;1481536980;3;1128;18;38
442;444;1481536980;1481537040;3;1128;19;38
444;448;1481537040;1481537100;3;1128;20;38
448;436;1481537100;1481537160;3;1128;21;38
436;196;1481537160;1481537280;3;1128;22;38
196;16;1481537280;1481537280;3;1128;23;38
16;194;1481537280;1481537280;3;1128;24;38
194;192;1481537280;1481537340;3;1128;25;38
192;4;1481537340;1481538000;3;1128;26;38
4;50;1481538000;1481538060;3;1128;27;38
50;7;1481538060;1481538120;3;1128;28;38
7;74;1481538120;1481538180;3;1128;29;38
74;76;1481538180;1481538180;3;1128;30;38
76;96;1481538180;1481538240;3;1128;31;38
96;240;1481538240;1481538420;3;1128;32;38
240;242;1481538420;1481538420;3;1128;33;38
242;160;1481538420;1481538480;3;1128;34;38
160;159;1481538480;1481538480;3;1128;35;38
159;402;1481538480;1481538540;3;1128;36;38
402;1320;1481538540;1481538540;3;1128;37;38
1320;94;1481538540;1481538540;3;1128;38;38
1143;456;1481519700;1481519820;3;1129;1;18
456;1132;1481519820;1481519880;3;1129;2;18
1132;99;1481519880;1481520060;3;1129;3;18
99;409;1481520060;1481520600;3;1129;4;18
409;21;1481520600;1481520900;3;1129;5;18
21;76;1481520900;1481521200;3;1129;6;18
412;411;1481545200;1481545200;3;1130;1;37
411;89;1481545200;1481545260;3;1130;2;37
89;91;1481545260;1481545260;3;1130;3;37
91;402;1481545260;1481545320;3;1130;4;37
402;1320;1481545320;1481545320;3;1130;5;37
1320;94;1481545320;1481545380;3;1130;6;37
94;240;1481545380;1481545440;3;1130;7;37
240;414;1481545440;1481545440;3;1130;8;37
414;177;1481545440;1481545500;3;1130;9;37
177;175;1481545500;1481545560;3;1130;10;37
175;453;1481545560;1481545620;3;1130;11;37
453;73;1481545620;1481545680;3;1130;12;37
73;3;1481545680;1481546100;3;1130;13;37
3;191;1481546100;1481546160;3;1130;14;37
191;193;1481546160;1481546160;3;1130;15;37
193;15;1481546160;1481546220;3;1130;16;37
15;197;1481546220;1481546280;3;1130;17;37
197;435;1481546280;1481546340;3;1130;18;37
435;447;1481546340;1481546400;3;1130;19;37
447;443;1481546400;1481546460;3;1130;20;37
443;441;1481546460;1481546460;3;1130;21;37
441;437;1481546460;1481546520;3;1130;22;37
437;445;1481546520;1481546880;3;1130;23;37
445;439;1481546880;1481546940;3;1130;24;37
439;374;1481546940;1481546940;3;1130;25;37
374;366;1481546940;1481547000;3;1130;26;37
366;364;1481547000;1481547000;3;1130;27;37
364;391;1481547000;1481547060;3;1130;28;37
391;380;1481547060;1481547060;3;1130;29;37
380;80;1481547060;1481547120;3;1130;30;37
80;238;1481547120;1481547120;3;1130;31;37
238;236;1481547120;1481547180;3;1130;32;37
236;354;1481547180;1481547240;3;1130;33;37
354;356;1481547240;1481547360;3;1130;34;37
113;112;1481545500;1481545500;3;1131;1;44
112;110;1481545500;1481545560;3;1131;2;44
110;107;1481545560;1481545560;3;1131;3;44
107;105;1481545560;1481545620;3;1131;4;44
105;103;1481545620;1481545620;3;1131;5;44
103;101;1481545620;1481545620;3;1131;6;44
101;153;1481545620;1481545680;3;1131;7;44
153;151;1481545680;1481545740;3;1131;8;44
151;150;1481545740;1481545740;3;1131;9;44
150;36;1481545740;1481545800;3;1131;10;44
36;148;1481545800;1481545800;3;1131;11;44
148;33;1481545800;1481545860;3;1131;12;44
33;48;1481545860;1481545860;3;1131;13;44
48;30;1481545860;1481545920;3;1131;14;44
30;28;1481545920;1481545920;3;1131;15;44
28;3;1481545920;1481546700;3;1131;16;44
3;191;1481546700;1481546700;3;1131;17;44
191;193;1481546700;1481546760;3;1131;18;44
193;15;1481546760;1481546820;3;1131;19;44
15;195;1481546820;1481546880;3;1131;20;44
195;198;1481546880;1481546880;3;1131;21;44
198;120;1481546880;1481547060;3;1131;22;44
120;122;1481547060;1481547060;3;1131;23;44
122;123;1481547060;1481547120;3;1131;24;44
123;125;1481547120;1481547180;3;1131;25;44
125;127;1481547180;1481547180;3;1131;26;44
127;129;1481547180;1481547600;3;1131;27;44
129;130;1481547600;1481547660;3;1131;28;44
130;131;1481547660;1481547720;3;1131;29;44
131;132;1481547720;1481547720;3;1131;30;44
132;133;1481547720;1481547780;3;1131;31;44
133;134;1481547780;1481547780;3;1131;32;44
134;135;1481547780;1481547840;3;1131;33;44
135;136;1481547840;1481547900;3;1131;34;44
136;137;1481547900;1481547900;3;1131;35;44
137;138;1481547900;1481547960;3;1131;36;44
239;81;1481520600;1481520660;3;1134;1;2
81;381;1481520660;1481520660;3;1134;2;2
381;392;1481520660;1481520720;3;1134;3;2
392;365;1481520720;1481520720;3;1134;4;2
365;367;1481520720;1481520780;3;1134;5;2
367;433;1481520780;1481520780;3;1134;6;2
433;368;1481520780;1481520840;3;1134;7;2
368;362;1481520840;1481520900;3;1134;8;2
362;370;1481520900;1481520900;3;1134;9;2
370;372;1481520900;1481520960;3;1134;10;2
372;429;1481520960;1481520960;3;1134;11;2
429;428;1481520960;1481521020;3;1134;12;2
428;426;1481521020;1481521020;3;1134;13;2
426;424;1481521020;1481521080;3;1134;14;2
424;422;1481521080;1481521140;3;1134;15;2
422;383;1481521140;1481521200;3;1134;16;2
383;351;1481521200;1481521260;3;1134;17;2
351;349;1481521260;1481521320;3;1134;18;2
349;347;1481521320;1481521380;3;1134;19;2
347;382;1481521380;1481521440;3;1134;20;2
382;353;1481521440;1481521500;3;1134;21;2
353;379;1481521500;1481521560;3;1134;22;2
379;360;1481521560;1481521620;3;1134;23;2
360;295;1481521620;1481521680;3;1134;24;2
295;293;1481521680;1481521740;3;1134;25;2
293;291;1481521740;1481521800;3;1134;26;2
1329;1331;1481551500;1481551560;3;1136;1;6
1331;361;1481551560;1481551560;3;1136;2;6
361;390;1481551560;1481551620;3;1136;3;6
390;388;1481551620;1481551620;3;1136;4;6
388;351;1481551620;1481551680;3;1136;5;6
351;349;1481551680;1481551740;3;1136;6;6
349;347;1481551740;1481551740;3;1136;7;6
347;340;1481551740;1481551740;3;1136;8;6
340;338;1481551740;1481551740;3;1136;9;6
338;336;1481551740;1481551740;3;1136;10;6
336;334;1481551740;1481551800;3;1136;11;6
334;332;1481551800;1481551860;3;1136;12;6
332;330;1481551860;1481551860;3;1136;13;6
330;328;1481551860;1481551920;3;1136;14;6
328;326;1481551920;1481551920;3;1136;15;6
326;324;1481551920;1481551980;3;1136;16;6
324;342;1481551980;1481552040;3;1136;17;6
342;322;1481552040;1481552220;3;1136;18;6
322;320;1481552220;1481552280;3;1136;19;6
320;318;1481552280;1481552280;3;1136;20;6
318;1268;1481552280;1481552340;3;1136;21;6
1268;316;1481552340;1481552400;3;1136;22;6
316;282;1481552400;1481552460;3;1136;23;6
282;281;1481552460;1481552460;3;1136;24;6
281;279;1481552460;1481552520;3;1136;25;6
279;277;1481552520;1481552580;3;1136;26;6
277;275;1481552580;1481552580;3;1136;27;6
275;273;1481552580;1481552580;3;1136;28;6
273;203;1481552580;1481552580;3;1136;29;6
203;201;1481552580;1481552640;3;1136;30;6
201;140;1481552640;1481552760;3;1136;31;6
140;119;1481552760;1481552820;3;1136;32;6
119;117;1481552820;1481552880;3;1136;33;6
117;115;1481552880;1481552880;3;1136;34;6
115;344;1481552880;1481552940;3;1136;35;6
344;75;1481552940;1481552940;3;1136;36;6
75;49;1481552940;1481553000;3;1136;37;6
49;51;1481553000;1481553060;3;1136;38;6
51;26;1481553060;1481554200;3;1136;39;6
26;66;1481554200;1481554260;3;1136;40;6
66;54;1481554260;1481554320;3;1136;41;6
54;71;1481554320;1481554440;3;1136;42;6
71;69;1481554440;1481554500;3;1136;43;6
69;67;1481554500;1481554500;3;1136;44;6
67;63;1481554500;1481554560;3;1136;45;6
63;61;1481554560;1481554560;3;1136;46;6
61;244;1481554560;1481554620;3;1136;47;6
244;246;1481554620;1481554620;3;1136;48;6
246;248;1481554620;1481554680;3;1136;49;6
248;251;1481554680;1481554680;3;1136;50;6
251;252;1481554680;1481554740;3;1136;51;6
252;254;1481554740;1481554800;3;1136;52;6
254;256;1481554800;1481554800;3;1136;53;6
256;234;1481554800;1481555580;3;1136;54;6
234;232;1481555580;1481555640;3;1136;55;6
232;229;1481555640;1481555640;3;1136;56;6
229;228;1481555640;1481555640;3;1136;57;6
227;230;1481513280;1481513340;3;1138;1;6
230;231;1481513340;1481513340;3;1138;2;6
231;233;1481513340;1481513400;3;1138;3;6
233;257;1481513400;1481513460;3;1138;4;6
257;255;1481513460;1481513520;3;1138;5;6
255;253;1481513520;1481513520;3;1138;6;6
253;250;1481513520;1481513580;3;1138;7;6
250;249;1481513580;1481513580;3;1138;8;6
249;247;1481513580;1481513640;3;1138;9;6
247;245;1481513640;1481513640;3;1138;10;6
245;62;1481513640;1481513700;3;1138;11;6
62;64;1481513700;1481513700;3;1138;12;6
64;68;1481513700;1481513760;3;1138;13;6
68;70;1481513760;1481513760;3;1138;14;6
70;72;1481513760;1481513820;3;1138;15;6
72;53;1481513820;1481513940;3;1138;16;6
53;73;1481513940;1481514000;3;1138;17;6
73;6;1481514000;1481514600;3;1138;18;6
6;50;1481514600;1481514660;3;1138;19;6
50;7;1481514660;1481514720;3;1138;20;6
7;74;1481514720;1481514780;3;1138;21;6
74;345;1481514780;1481514840;3;1138;22;6
345;114;1481514840;1481514840;3;1138;23;6
114;116;1481514840;1481514900;3;1138;24;6
116;118;1481514900;1481514900;3;1138;25;6
118;139;1481514900;1481514960;3;1138;26;6
139;200;1481514960;1481515080;3;1138;27;6
200;202;1481515080;1481515140;3;1138;28;6
202;272;1481515140;1481515200;3;1138;29;6
272;274;1481515200;1481515260;3;1138;30;6
274;276;1481515260;1481515320;3;1138;31;6
276;278;1481515320;1481515380;3;1138;32;6
278;280;1481515380;1481515440;3;1138;33;6
280;283;1481515440;1481515500;3;1138;34;6
283;315;1481515500;1481515560;3;1138;35;6
315;1267;1481515560;1481515560;3;1138;36;6
1267;317;1481515560;1481515620;3;1138;37;6
317;319;1481515620;1481515680;3;1138;38;6
319;321;1481515680;1481515740;3;1138;39;6
321;341;1481515740;1481515800;3;1138;40;6
341;323;1481515800;1481515860;3;1138;41;6
323;325;1481515860;1481515920;3;1138;42;6
325;327;1481515920;1481515980;3;1138;43;6
327;329;1481515980;1481516040;3;1138;44;6
329;331;1481516040;1481516100;3;1138;45;6
331;333;1481516100;1481516160;3;1138;46;6
333;335;1481516160;1481516220;3;1138;47;6
335;337;1481516220;1481516280;3;1138;48;6
337;339;1481516280;1481516340;3;1138;49;6
339;346;1481516340;1481516400;3;1138;50;6
346;348;1481516400;1481516460;3;1138;51;6
348;350;1481516460;1481516520;3;1138;52;6
350;385;1481516520;1481516520;3;1138;53;6
385;387;1481516520;1481516580;3;1138;54;6
387;389;1481516580;1481516640;3;1138;55;6
389;1333;1481516640;1481516640;3;1138;56;6
1333;1332;1481516640;1481516700;3;1138;57;6
1332;1330;1481516700;1481516760;3;1138;58;6
469;467;1481524080;1481524140;3;1139;1;3
467;1143;1481524140;1481524140;3;1139;2;3
1143;456;1481524140;1481524320;3;1139;3;3
456;1132;1481524320;1481524500;3;1139;4;3
1132;99;1481524500;1481524680;3;1139;5;3
99;53;1481524680;1481524740;3;1139;6;3
53;73;1481524740;1481524800;3;1139;7;3
73;5;1481524800;1481525400;3;1139;8;3
5;50;1481525400;1481525460;3;1139;9;3
50;7;1481525460;1481525520;3;1139;10;3
7;74;1481525520;1481525580;3;1139;11;3
74;76;1481525580;1481525640;3;1139;12;3
76;78;1481525640;1481525700;3;1139;13;3
78;345;1481525700;1481525760;3;1139;14;3
345;114;1481525760;1481525820;3;1139;15;3
114;108;1481525820;1481526000;3;1139;16;3
412;411;1481561400;1481561400;3;1141;1;37
411;89;1481561400;1481561460;3;1141;2;37
89;91;1481561460;1481561460;3;1141;3;37
91;402;1481561460;1481561520;3;1141;4;37
402;1320;1481561520;1481561520;3;1141;5;37
1320;94;1481561520;1481561580;3;1141;6;37
94;240;1481561580;1481561640;3;1141;7;37
240;414;1481561640;1481561640;3;1141;8;37
414;177;1481561640;1481561700;3;1141;9;37
177;175;1481561700;1481561760;3;1141;10;37
175;453;1481561760;1481561820;3;1141;11;37
453;73;1481561820;1481561880;3;1141;12;37
73;3;1481561880;1481562300;3;1141;13;37
3;191;1481562300;1481562360;3;1141;14;37
191;193;1481562360;1481562360;3;1141;15;37
193;15;1481562360;1481562420;3;1141;16;37
15;197;1481562420;1481562480;3;1141;17;37
197;435;1481562480;1481562540;3;1141;18;37
435;447;1481562540;1481562600;3;1141;19;37
447;443;1481562600;1481562660;3;1141;20;37
443;441;1481562660;1481562660;3;1141;21;37
441;437;1481562660;1481562720;3;1141;22;37
437;445;1481562720;1481563080;3;1141;23;37
445;439;1481563080;1481563140;3;1141;24;37
439;374;1481563140;1481563140;3;1141;25;37
374;366;1481563140;1481563200;3;1141;26;37
366;364;1481563200;1481563200;3;1141;27;37
364;391;1481563200;1481563260;3;1141;28;37
391;380;1481563260;1481563260;3;1141;29;37
380;80;1481563260;1481563320;3;1141;30;37
80;238;1481563320;1481563320;3;1141;31;37
238;236;1481563320;1481563380;3;1141;32;37
236;354;1481563380;1481563440;3;1141;33;37
354;356;1481563440;1481563560;3;1141;34;37
6;50;1481548500;1481548560;3;1142;1;7
50;7;1481548560;1481548620;3;1142;2;7
7;74;1481548620;1481548620;3;1142;3;7
74;76;1481548620;1481548680;3;1142;4;7
76;78;1481548680;1481548740;3;1142;5;7
78;82;1481548740;1481548800;3;1142;6;7
82;84;1481548800;1481548800;3;1142;7;7
84;86;1481548800;1481548860;3;1142;8;7
86;211;1481548860;1481548920;3;1142;9;7
211;213;1481548920;1481548920;3;1142;10;7
213;185;1481548920;1481549040;3;1142;11;7
185;215;1481549040;1481549100;3;1142;12;7
215;400;1481549100;1481549100;3;1142;13;7
400;217;1481549100;1481549160;3;1142;14;7
217;219;1481549160;1481549220;3;1142;15;7
219;221;1481549220;1481549220;3;1142;16;7
221;223;1481549220;1481549280;3;1142;17;7
223;225;1481549280;1481549340;3;1142;18;7
225;227;1481549340;1481549460;3;1142;19;7
227;230;1481549460;1481549460;3;1142;20;7
230;231;1481549460;1481549520;3;1142;21;7
231;233;1481549520;1481549640;3;1142;22;7
1349;1348;1481569380;1481569440;3;1144;1;29
1348;445;1481569440;1481569500;3;1144;2;29
445;439;1481569500;1481569560;3;1144;3;29
439;374;1481569560;1481569620;3;1144;4;29
374;366;1481569620;1481569620;3;1144;5;29
366;364;1481569620;1481569680;3;1144;6;29
364;391;1481569680;1481569680;3;1144;7;29
391;380;1481569680;1481569740;3;1144;8;29
380;80;1481569740;1481569740;3;1144;9;29
80;238;1481569740;1481569800;3;1144;10;29
238;236;1481569800;1481569860;3;1144;11;29
236;354;1481569860;1481569920;3;1144;12;29
354;356;1481569920;1481570100;3;1144;13;29
356;358;1481570100;1481570100;3;1144;14;29
358;342;1481570100;1481570160;3;1144;15;29
342;1130;1481570160;1481570340;3;1144;16;29
1130;406;1481570340;1481570400;3;1144;17;29
406;404;1481570400;1481570400;3;1144;18;29
404;418;1481570400;1481570460;3;1144;19;29
418;121;1481570460;1481570580;3;1144;20;29
121;140;1481570580;1481570640;3;1144;21;29
140;119;1481570640;1481570700;3;1144;22;29
119;117;1481570700;1481570760;3;1144;23;29
117;115;1481570760;1481570760;3;1144;24;29
115;344;1481570760;1481570820;3;1144;25;29
344;75;1481570820;1481570880;3;1144;26;29
75;49;1481570880;1481570940;3;1144;27;29
49;51;1481570940;1481571000;3;1144;28;29
51;25;1481571000;1481571600;3;1144;29;29
25;27;1481571600;1481571600;3;1144;30;29
27;161;1481571600;1481571660;3;1144;31;29
161;145;1481571660;1481571720;3;1144;32;29
145;450;1481571720;1481571720;3;1144;33;29
450;143;1481571720;1481571780;3;1144;34;29
143;37;1481571780;1481571840;3;1144;35;29
37;39;1481571840;1481571900;3;1144;36;29
39;41;1481571900;1481571960;3;1144;37;29
41;43;1481571960;1481572020;3;1144;38;29
43;45;1481572020;1481572140;3;1144;39;29
479;481;1481554740;1481554740;3;1145;1;39
481;469;1481554740;1481554800;3;1145;2;39
469;467;1481554800;1481554800;3;1145;3;39
467;1143;1481554800;1481554860;3;1145;4;39
1143;456;1481554860;1481555040;3;1145;5;39
456;1132;1481555040;1481555220;3;1145;6;39
1132;99;1481555220;1481555400;3;1145;7;39
99;53;1481555400;1481555520;3;1145;8;39
53;73;1481555520;1481555580;3;1145;9;39
73;6;1481555580;1481556000;3;1145;10;39
6;50;1481556000;1481556060;3;1145;11;39
50;7;1481556060;1481556060;3;1145;12;39
7;74;1481556060;1481556120;3;1145;13;39
74;345;1481556120;1481556180;3;1145;14;39
345;114;1481556180;1481556240;3;1145;15;39
114;116;1481556240;1481556240;3;1145;16;39
116;118;1481556240;1481556300;3;1145;17;39
118;139;1481556300;1481556360;3;1145;18;39
139;1187;1481556360;1481556480;3;1145;19;39
1187;341;1481556480;1481556720;3;1145;20;39
341;323;1481556720;1481556780;3;1145;21;39
323;325;1481556780;1481556840;3;1145;22;39
325;327;1481556840;1481556900;3;1145;23;39
327;432;1481556900;1481556960;3;1145;24;39
432;851;1481556960;1481557020;3;1145;25;39
851;461;1481557020;1481557500;3;1145;26;39
461;845;1481557500;1481557620;3;1145;27;39
290;292;1481545200;1481545260;3;1146;1;2
292;294;1481545260;1481545320;3;1146;2;2
294;359;1481545320;1481545380;3;1146;3;2
359;378;1481545380;1481545440;3;1146;4;2
378;352;1481545440;1481545500;3;1146;5;2
352;346;1481545500;1481545560;3;1146;6;2
346;348;1481545560;1481545620;3;1146;7;2
348;350;1481545620;1481545680;3;1146;8;2
350;384;1481545680;1481545740;3;1146;9;2
384;421;1481545740;1481545800;3;1146;10;2
421;423;1481545800;1481545860;3;1146;11;2
423;425;1481545860;1481545920;3;1146;12;2
425;427;1481545920;1481545980;3;1146;13;2
427;430;1481545980;1481546100;3;1146;14;2
430;373;1481546100;1481546160;3;1146;15;2
373;371;1481546160;1481546280;3;1146;16;2
371;363;1481546280;1481546340;3;1146;17;2
363;369;1481546340;1481546400;3;1146;18;2
369;374;1481546400;1481546460;3;1146;19;2
374;366;1481546460;1481546520;3;1146;20;2
366;364;1481546520;1481546580;3;1146;21;2
364;391;1481546580;1481546640;3;1146;22;2
391;380;1481546640;1481546700;3;1146;23;2
380;80;1481546700;1481546760;3;1146;24;2
80;237;1481546760;1481546820;3;1146;25;2
45;44;1481571000;1481571060;3;1149;1;29
44;42;1481571060;1481571060;3;1149;2;29
42;40;1481571060;1481571120;3;1149;3;29
40;38;1481571120;1481571180;3;1149;4;29
38;144;1481571180;1481571240;3;1149;5;29
144;451;1481571240;1481571300;3;1149;6;29
451;146;1481571300;1481571360;3;1149;7;29
146;164;1481571360;1481571420;3;1149;8;29
164;28;1481571420;1481571480;3;1149;9;29
28;6;1481571480;1481571900;3;1149;10;29
6;50;1481571900;1481571960;3;1149;11;29
50;7;1481571960;1481571960;3;1149;12;29
7;74;1481571960;1481572020;3;1149;13;29
74;345;1481572020;1481572080;3;1149;14;29
345;114;1481572080;1481572140;3;1149;15;29
114;116;1481572140;1481572140;3;1149;16;29
116;118;1481572140;1481572200;3;1149;17;29
118;120;1481572200;1481572260;3;1149;18;29
120;122;1481572260;1481572260;3;1149;19;29
122;417;1481572260;1481572440;3;1149;20;29
417;403;1481572440;1481572500;3;1149;21;29
403;405;1481572500;1481572560;3;1149;22;29
405;1187;1481572560;1481572620;3;1149;23;29
1187;357;1481572620;1481572920;3;1149;24;29
357;343;1481572920;1481572920;3;1149;25;29
343;353;1481572920;1481572980;3;1149;26;29
353;235;1481572980;1481573040;3;1149;27;29
235;239;1481573040;1481573100;3;1149;28;29
239;81;1481573100;1481573160;3;1149;29;29
81;381;1481573160;1481573160;3;1149;30;29
381;392;1481573160;1481573220;3;1149;31;29
392;365;1481573220;1481573220;3;1149;32;29
365;367;1481573220;1481573280;3;1149;33;29
367;375;1481573280;1481573340;3;1149;34;29
375;440;1481573340;1481573400;3;1149;35;29
440;446;1481573400;1481573460;3;1149;36;29
446;1347;1481573460;1481573520;3;1149;37;29
1347;1351;1481573520;1481573580;3;1149;38;29
1329;1331;1481547900;1481547960;3;1150;1;6
1331;361;1481547960;1481547960;3;1150;2;6
361;390;1481547960;1481548020;3;1150;3;6
390;388;1481548020;1481548020;3;1150;4;6
388;351;1481548020;1481548080;3;1150;5;6
351;349;1481548080;1481548140;3;1150;6;6
349;347;1481548140;1481548140;3;1150;7;6
347;340;1481548140;1481548140;3;1150;8;6
340;338;1481548140;1481548140;3;1150;9;6
338;336;1481548140;1481548140;3;1150;10;6
336;334;1481548140;1481548200;3;1150;11;6
334;332;1481548200;1481548260;3;1150;12;6
332;330;1481548260;1481548260;3;1150;13;6
330;328;1481548260;1481548320;3;1150;14;6
328;326;1481548320;1481548320;3;1150;15;6
326;324;1481548320;1481548380;3;1150;16;6
324;342;1481548380;1481548440;3;1150;17;6
342;322;1481548440;1481548620;3;1150;18;6
322;320;1481548620;1481548680;3;1150;19;6
320;318;1481548680;1481548680;3;1150;20;6
318;1268;1481548680;1481548740;3;1150;21;6
1268;316;1481548740;1481548800;3;1150;22;6
316;282;1481548800;1481548860;3;1150;23;6
282;281;1481548860;1481548860;3;1150;24;6
281;279;1481548860;1481548920;3;1150;25;6
279;277;1481548920;1481548980;3;1150;26;6
277;275;1481548980;1481548980;3;1150;27;6
275;273;1481548980;1481548980;3;1150;28;6
273;203;1481548980;1481548980;3;1150;29;6
203;201;1481548980;1481549040;3;1150;30;6
201;140;1481549040;1481549160;3;1150;31;6
140;119;1481549160;1481549220;3;1150;32;6
119;117;1481549220;1481549280;3;1150;33;6
117;115;1481549280;1481549280;3;1150;34;6
115;344;1481549280;1481549340;3;1150;35;6
344;75;1481549340;1481549340;3;1150;36;6
75;49;1481549340;1481549400;3;1150;37;6
49;51;1481549400;1481549460;3;1150;38;6
51;26;1481549460;1481550600;3;1150;39;6
26;66;1481550600;1481550660;3;1150;40;6
66;54;1481550660;1481550720;3;1150;41;6
54;71;1481550720;1481550840;3;1150;42;6
71;69;1481550840;1481550900;3;1150;43;6
69;67;1481550900;1481550900;3;1150;44;6
67;63;1481550900;1481550960;3;1150;45;6
63;61;1481550960;1481550960;3;1150;46;6
61;244;1481550960;1481551020;3;1150;47;6
244;246;1481551020;1481551020;3;1150;48;6
246;248;1481551020;1481551080;3;1150;49;6
248;251;1481551080;1481551080;3;1150;50;6
251;252;1481551080;1481551140;3;1150;51;6
252;254;1481551140;1481551200;3;1150;52;6
254;256;1481551200;1481551200;3;1150;53;6
256;234;1481551200;1481551980;3;1150;54;6
234;232;1481551980;1481552040;3;1150;55;6
232;229;1481552040;1481552040;3;1150;56;6
229;228;1481552040;1481552040;3;1150;57;6
1129;1130;1481523900;1481524080;3;1151;1;46
1130;140;1481524080;1481524260;3;1151;2;46
140;119;1481524260;1481524320;3;1151;3;46
119;117;1481524320;1481524320;3;1151;4;46
117;115;1481524320;1481524380;3;1151;5;46
115;76;1481524380;1481524440;3;1151;6;46
76;96;1481524440;1481524500;3;1151;7;46
96;409;1481524500;1481525100;3;1151;8;46
3;191;1481551500;1481551500;3;1153;1;28
191;193;1481551500;1481551560;3;1153;2;28
193;15;1481551560;1481551620;3;1153;3;28
15;195;1481551620;1481551680;3;1153;4;28
195;198;1481551680;1481551740;3;1153;5;28
198;1187;1481551740;1481551980;3;1153;6;28
1187;341;1481551980;1481552160;3;1153;7;28
341;323;1481552160;1481552220;3;1153;8;28
323;325;1481552220;1481552220;3;1153;9;28
325;327;1481552220;1481552280;3;1153;10;28
327;329;1481552280;1481552280;3;1153;11;28
329;331;1481552280;1481552340;3;1153;12;28
331;333;1481552340;1481552340;3;1153;13;28
333;335;1481552340;1481552400;3;1153;14;28
335;337;1481552400;1481552400;3;1153;15;28
337;339;1481552400;1481552460;3;1153;16;28
339;346;1481552460;1481552460;3;1153;17;28
346;348;1481552460;1481552520;3;1153;18;28
348;350;1481552520;1481552520;3;1153;19;28
350;385;1481552520;1481552580;3;1153;20;28
385;387;1481552580;1481552580;3;1153;21;28
387;389;1481552580;1481552640;3;1153;22;28
389;361;1481552640;1481552760;3;1153;23;28
5;50;1481564700;1481564760;3;1154;1;5
50;7;1481564760;1481564760;3;1154;2;5
7;74;1481564760;1481564820;3;1154;3;5
74;345;1481564820;1481564820;3;1154;4;5
345;114;1481564820;1481564880;3;1154;5;5
114;116;1481564880;1481564880;3;1154;6;5
116;118;1481564880;1481564940;3;1154;7;5
118;139;1481564940;1481565000;3;1154;8;5
139;200;1481565000;1481565120;3;1154;9;5
200;202;1481565120;1481565180;3;1154;10;5
202;272;1481565180;1481565240;3;1154;11;5
272;274;1481565240;1481565240;3;1154;12;5
274;276;1481565240;1481565300;3;1154;13;5
276;434;1481565300;1481565360;3;1154;14;5
434;310;1481565360;1481565420;3;1154;15;5
310;312;1481565420;1481565420;3;1154;16;5
312;284;1481565420;1481565480;3;1154;17;5
284;308;1481565480;1481565540;3;1154;18;5
308;306;1481565540;1481565600;3;1154;19;5
306;304;1481565600;1481565600;3;1154;20;5
304;302;1481565600;1481565660;3;1154;21;5
302;300;1481565660;1481565720;3;1154;22;5
300;298;1481565720;1481565780;3;1154;23;5
298;296;1481565780;1481565780;3;1154;24;5
296;286;1481565780;1481565840;3;1154;25;5
286;290;1481565840;1481565840;3;1154;26;5
290;292;1481565840;1481565840;3;1154;27;5
292;294;1481565840;1481565840;3;1154;28;5
294;359;1481565840;1481565900;3;1154;29;5
359;378;1481565900;1481565900;3;1154;30;5
378;354;1481565900;1481565960;3;1154;31;5
354;356;1481565960;1481566080;3;1154;32;5
113;112;1481538300;1481538300;3;1155;1;44
112;110;1481538300;1481538360;3;1155;2;44
110;107;1481538360;1481538360;3;1155;3;44
107;105;1481538360;1481538420;3;1155;4;44
105;103;1481538420;1481538420;3;1155;5;44
103;101;1481538420;1481538420;3;1155;6;44
101;153;1481538420;1481538480;3;1155;7;44
153;151;1481538480;1481538540;3;1155;8;44
151;150;1481538540;1481538540;3;1155;9;44
150;36;1481538540;1481538600;3;1155;10;44
36;148;1481538600;1481538600;3;1155;11;44
148;33;1481538600;1481538660;3;1155;12;44
33;48;1481538660;1481538660;3;1155;13;44
48;30;1481538660;1481538720;3;1155;14;44
30;28;1481538720;1481538720;3;1155;15;44
28;3;1481538720;1481539500;3;1155;16;44
3;191;1481539500;1481539500;3;1155;17;44
191;193;1481539500;1481539560;3;1155;18;44
193;15;1481539560;1481539620;3;1155;19;44
15;195;1481539620;1481539680;3;1155;20;44
195;198;1481539680;1481539680;3;1155;21;44
198;120;1481539680;1481539860;3;1155;22;44
120;122;1481539860;1481539860;3;1155;23;44
122;123;1481539860;1481539920;3;1155;24;44
123;125;1481539920;1481539980;3;1155;25;44
125;127;1481539980;1481539980;3;1155;26;44
127;129;1481539980;1481540400;3;1155;27;44
129;130;1481540400;1481540460;3;1155;28;44
130;131;1481540460;1481540520;3;1155;29;44
