from_stop_I;to_stop_I;d;duration_avg;n_vehicles;route_I_counts
2433;2421;371;60.0;54;128:54
2312;2240;235;85.23364485981308;107;296:62,74:45
2312;220;2156;300.0;5;62:5
2312;2340;257;60.0;62;296:62
2312;2293;368;116.3265306122449;49;74:46,62:3
2313;2320;1074;60.0;50;85:14,86:36
2313;2305;390;60.0;32;194:32
2313;49;371;87.73109243697479;119;94:119
2313;2422;369;79.77077363896848;349;128:55,81:32,27:36,70:7,91:45,93:5,94:123,79:46
2313;47;473;78.7741935483871;310;128:54,81:32,194:32,91:45,85:15,70:7,27:37,86:36,93:5,79:47
2314;1754;764;90.46153846153847;65;295:65
2314;2323;360;60.0;65;295:65
267;258;328;120.0;38;95:38
268;273;424;60.0;15;85:15
268;270;376;120.0;32;295:32
268;2417;7044;540.0;1;85:1
268;264;645;60.0;48;146:48
268;266;690;120.0;23;300:23
268;286;937;180.0;42;298:42
269;306;222;8.571428571428571;91;19:41,188:50
269;330;267;109.26315789473684;95;19:44,188:51
269;342;216;60.0;38;95:38
2318;1360;373;60.0;92;4:51,126:41
2318;2440;205;60.0;93;4:52,126:41
271;254;749;300.0;1;230:1
2320;2417;476;70.02352941176471;425;289:33,27:36,70:7,297:15,79:46,93:5,81:32,85:14,86:36,91:45,125:33,94:123
2320;2436;574;100.74074074074075;81;289:33,125:32,297:16
2320;2421;375;32.26890756302521;119;94:119
2320;2422;704;60.0;173;81:32,27:37,70:7,91:45,93:5,79:47
2320;2313;1074;60.0;51;85:15,86:36
273;272;627;60.0;15;85:15
273;268;424;120.0;14;85:14
2322;2420;272;67.12871287128714;101;4:19,126:82
2435;1105;4033;300.0;38;138:14,139:21,230:3
2435;2439;919;60.0;38;138:16,139:19,230:3
2324;224;2058;172.0;60;293:60
2325;2433;359;87.1304347826087;115;128:54,114:61
2325;2431;338;88.44827586206897;116;128:55,114:61
2327;2307;348;60.0;95;272:34,270:61
2327;1573;538;60.0;48;272:35,84:13
2327;1806;424;120.0;62;270:62
2327;1759;1368;120.0;2;310:2
280;257;290;57.78801843317972;217;181:58,13:53,14:52,37:54
280;1698;7751;480.0;2;309:2
280;1027;686;118.89908256880734;109;13:56,37:53
280;359;668;105.0;52;14:52
280;586;1607;160.0;3;309:3
280;1085;703;180.0;56;181:56
388;277;1054;172.0;45;143:45
388;398;377;120.0;6;144:6
388;389;246;52.8;50;144:6,143:44
2330;2240;395;60.0;108;296:62,74:46
2330;1420;759;120.0;45;74:45
2330;1567;306;120.0;62;296:62
2331;2346;491;60.0;45;91:45
2331;2277;336;120.0;45;91:45
284;312;234;60.0;93;17:42,4:51
284;287;208;52.67175572519084;131;17:41,4:52,95:38
285;1359;572;250.9090909090909;33;108:33
2334;2353;1365;60.0;45;91:45
287;306;244;61.578947368421055;38;95:38
287;284;208;60.0;93;17:42,4:51
287;303;208;60.0;93;17:41,4:52
2336;2346;246;60.0;46;74:46
2336;2283;280;60.0;45;91:45
2337;2338;277;60.0;35;6:35
2337;100;389;60.0;35;6:35
2337;1566;337;112.1951219512195;123;296:62,270:61
2338;2337;277;60.0;159;296:62,270:62,6:35
2338;1572;822;180.0;35;6:35
2339;1800;219;60.0;33;11:33
292;272;327;60.0;14;85:14
292;833;3007;180.0;15;85:15
2342;1728;169;60.0;62;270:62
2342;1806;383;60.0;61;270:61
49;2313;371;195.609756097561;123;94:123
