from_stop_I;to_stop_I;d;duration_avg;n_vehicles;route_I_counts
213;2042;673;120.0;6;129:6
214;1464;865;55.0;13;81:3,97:10
215;2937;262;75.41666666666667;72;112:1,17:14,2:3,91:53,36:1
215;1039;59;20.0;6;44:1,133:5
216;166;191;29.67948717948718;78;112:1,17:14,2:3,36:1,133:5,91:53,44:1
217;2528;241;44.1;50;55:50
218;633;269;83.60215053763442;186;35:64,140:122
218;813;230;89.0625;80;132:28,85:28,119:24
218;2374;224;75.0;18;50:18
218;854;198;46.03092783505155;97;49:19,91:52,97:26
218;2405;140;55.0;2;115:2
219;1868;304;20.0;16;4:16
221;1178;391;33.208955223880594;67;90:4,35:63
221;2475;378;88.046875;128;90:4,140:124
222;765;243;34.758620689655174;145;131:28,133:5,134:8,55:53,44:2,61:49
223;3005;625;55.0;17;54:17
223;247;552;48.4375;16;16:16
225;1385;262;27.471264367816094;87;122:5,92:9,102:73
226;2645;160;33.91156462585034;147;90:8,131:14,140:121,133:1,94:3
228;1801;246;39.96296296296296;135;89:49,68:27,29:48,23:11
229;1551;256;41.470588235294116;34;9:34
231;863;150;21.180555555555557;72;16:15,64:3,115:3,54:14,8:18,125:19
232;2455;279;45.32608695652174;46;128:23,39:1,7:13,58:1,11:7,111:1
234;2264;245;39.0;30;17:14,74:16
237;1209;190;48.76470588235294;85;90:8,35:63,131:14
239;2870;279;35.0;16;10:2,109:14
240;588;234;25.0;33;16:16,54:17
241;69;104;29.305555555555557;36;49:16,97:20
242;2090;217;20.0;38;3:18,110:20
243;2532;157;60.166666666666664;6;80:1,83:5
245;2832;237;60.0;24;119:24
245;1452;180;291.25;20;16:17,64:3
246;2102;332;34.72222222222222;18;125:18
247;202;167;19.0625;16;16:16
248;2115;300;69.05405405405405;111;128:23,117:26,102:1,7:13,38:37,27:11
249;2906;361;58.28703703703704;108;112:55,109:53
249;19;546;77.09677419354838;31;43:3,131:28
250;356;632;75.0;1;110:1
250;285;649;45.0;37;3:18,110:19
253;3047;662;52.7906976744186;43;10:4,27:11,131:28
255;1220;328;30.0;53;10:2,109:51
256;461;226;25.0;50;63:50
257;203;171;57.6;50;63:50
257;1582;215;93.125;8;90:8
258;935;196;29.02777777777778;144;131:28,133:5,134:8,55:51,44:1,61:51
259;2569;266;30.0;17;54:17
261;1068;150;24.533333333333335;150;90:8,131:14,140:124,133:1,94:3
262;442;766;60.0;4;32:4
262;2455;144;60.0;1;32:1
269;2512;146;11.595744680851064;94;112:51,17:14,2:3,36:1,133:5,10:1,44:1,74:16,30:2
270;2832;104;52.93103448275862;29;16:15,54:14
270;1452;20;67.5;4;64:3,125:1
270;3029;76;53.46153846153846;39;8:18,115:3,125:18
272;677;250;25.0;27;104:12,69:12,103:3
273;2892;22;255.05376344086022;93;90:8,131:14,63:71
276;853;509;53.1578947368421;19;49:19
277;49;267;45.0;89;25:45,86:44
278;2633;338;31.176470588235293;85;112:53,2:1,131:17,133:5,10:4,44:2,30:3
279;1817;429;60.0;4;134:4
279;1395;533;180.0;4;134:4
280;1434;320;53.378787878787875;66;17:14,83:7,29:45
281;467;246;401.7647058823529;34;9:34
